Date,Price,Open,High,Low,Volume,ChgPct,fDate,fVolume
11-28-2008,2755.10,2701.20,2783.00,2701.20,27.32M,-0.10,20081128,27320000
11-26-2008,2757.85,2692.00,2770.80,2643.65,41.49M,4.06,20081126,41490000
11-25-2008,2650.25,2808.50,2810.00,2635.55,38.14M,-2.44,20081125,38140000
11-24-2008,2716.60,2690.00,2743.75,2633.15,47.17M,0.44,20081124,47170000
11-21-2008,2704.60,2550.00,2731.70,2540.00,52.94M,6.05,20081121,52940000
11-20-2008,2550.40,2515.25,2575.00,2495.15,40.62M,-2.93,20081120,40620000
11-19-2008,2627.35,2692.00,2781.80,2607.00,44.74M,-1.98,20081119,44740000
11-18-2008,2680.40,2760.00,2777.40,2655.55,48.81M,-4.60,20081118,48810000
11-17-2008,2809.55,2832.25,2849.00,2694.10,45.94M,-0.01,20081117,45940000
11-14-2008,2809.95,2895.00,2933.45,2770.00,44.79M,-1.18,20081114,44790000
11-12-2008,2843.40,2907.55,2988.00,2785.10,56.92M,-2.90,20081112,56920000
11-11-2008,2928.40,3142.70,3149.00,2906.65,42.22M,-7.34,20081111,42220000
11-10-2008,3160.50,3050.30,3178.00,3020.35,28.02M,5.85,20081110,28020000
11-07-2008,2985.80,2883.30,3027.40,2883.30,38.88M,3.39,20081107,38880000
11-06-2008,2887.90,2898.00,3019.80,2854.05,48.25M,-3.47,20081106,48250000
11-05-2008,2991.65,3274.00,3298.90,2971.00,40.97M,-5.38,20081105,40970000
11-04-2008,3161.90,3060.10,3177.00,2993.00,32.79M,3.83,20081104,32790000
11-03-2008,3045.25,3018.00,3065.00,2953.60,35.78M,5.67,20081103,35780000
10-31-2008,2881.90,2825.55,2949.80,2775.05,46.33M,6.85,20081031,46330000
10-29-2008,2697.05,2747.00,2760.00,2632.65,34.29M,0.27,20081029,34290000
10-28-2008,2689.90,2670.10,2705.00,2640.00,10.31M,6.85,20081028,10310000
10-27-2008,2517.50,2526.00,2572.20,2228.00,52.70M,-1.64,20081027,52700000
10-24-2008,2559.55,2839.80,2873.65,2513.00,52.53M,-12.78,20081024,52530000
10-23-2008,2934.70,2911.25,3093.40,2905.50,50.84M,-4.10,20081023,50840000
10-22-2008,3060.15,3186.25,3194.70,3045.60,41.28M,-5.61,20081022,41280000
10-21-2008,3241.95,3189.00,3265.00,3122.55,42.73M,3.16,20081021,42730000
10-20-2008,3142.55,3121.00,3275.95,3067.00,47.29M,2.32,20081020,47290000
10-17-2008,3071.30,3311.00,3353.00,3050.00,40.10M,-6.65,20081017,40100000
10-16-2008,3290.00,3148.65,3358.50,3101.10,49.77M,-1.58,20081016,49770000
10-15-2008,3342.80,3451.15,3489.70,3328.60,35.94M,-5.24,20081015,35940000
10-14-2008,3527.80,3633.00,3729.40,3510.00,36.62M,-0.18,20081014,36620000
10-13-2008,3534.10,3390.00,3556.00,3377.00,34.89M,6.99,20081013,34890000
10-10-2008,3303.20,3280.00,3410.00,3216.00,47.97M,-6.59,20081010,47970000
10-08-2008,3536.35,3505.35,3566.00,3352.00,57.00M,-2.65,20081008,57000000
10-07-2008,3632.60,3690.00,3756.70,3552.75,53.00M,0.19,20081007,53000000
10-06-2008,3625.60,3740.00,3758.00,3603.70,37.46M,-5.55,20081006,37460000
10-03-2008,3838.65,3907.65,3942.00,3823.15,32.55M,-3.23,20081003,32550000
10-01-2008,3966.85,3939.00,4016.50,3862.00,33.46M,1.01,20081001,33460000
09-30-2008,3927.35,3772.90,3985.00,3772.90,43.87M,1.76,20080930,43870000
09-29-2008,3859.40,3989.80,3998.70,3775.00,44.03M,-3.47,20080929,44030000
09-26-2008,3998.15,4108.90,4108.90,3980.10,31.97M,-2.73,20080926,31970000
09-25-2008,4110.55,4174.00,4175.00,4077.20,28.56M,-1.66,20080925,28560000
09-24-2008,4179.95,4160.25,4228.80,4143.25,32.27M,0.88,20080924,32270000
09-23-2008,4143.35,4157.90,4243.95,4132.65,37.68M,-2.18,20080923,37680000
09-22-2008,4235.90,4306.00,4325.00,4216.50,32.26M,-0.87,20080922,32260000
09-19-2008,4272.95,4248.80,4289.85,4142.60,45.39M,5.65,20080919,45390000
09-18-2008,4044.50,3835.55,4073.00,3812.00,54.02M,0.87,20080918,54020000
09-17-2008,4009.75,4094.70,4099.00,3980.10,41.54M,-1.99,20080917,41540000
09-16-2008,4091.15,3945.00,4099.00,3930.00,39.10M,0.55,20080916,39100000
09-15-2008,4068.90,4092.50,4099.90,3957.55,42.10M,-4.17,20080915,42100000
09-12-2008,4245.80,4345.10,4345.10,4216.00,38.93M,-1.36,20080912,38930000
09-11-2008,4304.45,4350.00,4371.75,4286.60,30.80M,-2.55,20080911,30800000
09-10-2008,4417.25,4445.00,4493.00,4397.70,34.19M,-1.60,20080910,34190000
09-09-2008,4489.05,4448.40,4525.00,4440.00,27.89M,-0.39,20080909,27890000
09-08-2008,4506.50,4542.55,4564.10,4498.10,27.09M,3.21,20080908,27090000
09-05-2008,4366.20,4360.00,4397.00,4326.10,29.40M,-2.02,20080905,29400000
09-04-2008,4456.05,4462.00,4494.00,4420.00,31.75M,-1.34,20080904,31750000
09-02-2008,4516.80,4350.00,4544.00,4350.00,40.63M,3.82,20080902,40630000
09-01-2008,4350.40,4311.25,4367.00,4275.00,26.98M,-0.46,20080901,26980000
08-29-2008,4370.55,4291.00,4379.90,4283.00,31.29M,3.71,20080829,31290000
08-28-2008,4214.00,4292.10,4301.70,4208.10,23.29M,-1.79,20080828,23290000
08-27-2008,4290.90,4366.40,4366.40,4281.05,21.66M,-1.36,20080827,21660000
08-26-2008,4350.25,4308.80,4359.75,4290.00,24.82M,0.31,20080826,24820000
08-25-2008,4337.00,4386.00,4395.00,4327.25,22.45M,0.30,20080825,22450000
08-22-2008,4324.10,4265.00,4338.00,4252.35,25.74M,0.86,20080822,25740000
08-21-2008,4287.10,4405.20,4408.70,4270.80,31.75M,-3.35,20080821,31750000
08-20-2008,4435.70,4420.00,4454.50,4396.40,21.53M,1.04,20080820,21530000
08-19-2008,4390.05,4364.90,4411.90,4331.00,25.51M,-0.44,20080819,25510000
08-18-2008,4409.25,4418.00,4458.80,4392.10,23.92M,-0.63,20080818,23920000
08-14-2008,4437.05,4511.25,4523.90,4425.60,31.70M,-2.50,20080814,31700000
08-13-2008,4550.70,4511.60,4588.80,4505.25,28.92M,-0.21,20080813,28920000
08-12-2008,4560.45,4644.00,4654.00,4535.00,36.42M,-1.58,20080812,36420000
08-11-2008,4633.60,4610.00,4642.00,4588.05,24.51M,1.89,20080811,24510000
08-08-2008,4547.45,4520.00,4564.20,4471.00,32.53M,0.35,20080808,32530000
08-07-2008,4531.60,4490.00,4599.00,4485.00,33.92M,0.12,20080807,33920000
08-06-2008,4526.00,4624.80,4629.85,4509.00,37.41M,-0.04,20080806,37410000
08-05-2008,4527.95,4379.90,4539.90,4370.00,34.54M,2.78,20080805,34540000
08-04-2008,4405.45,4402.00,4448.00,4362.10,28.62M,-0.62,20080804,28620000
08-01-2008,4432.85,4270.00,4441.95,4252.00,30.24M,2.31,20080801,30240000
07-31-2008,4332.95,4323.80,4346.80,4285.30,21.68M,0.15,20080731,21680000
07-30-2008,4326.40,4242.15,4338.40,4237.35,23.88M,3.04,20080730,23880000
07-29-2008,4198.90,4289.00,4289.00,4162.10,35.73M,-3.19,20080729,35730000
07-28-2008,4337.15,4305.55,4364.75,4305.55,25.66M,0.17,20080728,25660000
07-25-2008,4329.65,4347.70,4392.00,4310.50,32.58M,-2.55,20080725,32580000
07-24-2008,4443.10,4520.00,4537.80,4395.05,35.40M,-1.06,20080724,35400000
07-23-2008,4490.70,4436.55,4505.00,4387.30,40.62M,5.66,20080723,40620000
07-22-2008,4249.95,4131.65,4275.70,4131.65,37.16M,2.04,20080722,37160000
07-21-2008,4165.10,4134.00,4174.50,4066.10,32.59M,2.14,20080721,32590000
07-18-2008,4077.65,3951.10,4101.00,3907.00,41.41M,3.87,20080718,41410000
07-17-2008,3925.65,3948.00,3960.00,3856.40,39.91M,3.22,20080717,39910000
07-16-2008,3803.35,3835.50,3901.70,3761.00,37.60M,-0.67,20080716,37600000
07-15-2008,3828.90,3915.00,3940.00,3793.30,36.38M,-4.93,20080715,36380000
07-14-2008,4027.30,4009.80,4111.80,3991.25,33.72M,0.15,20080714,33720000
07-11-2008,4021.20,4164.00,4192.00,3981.00,45.38M,-3.01,20080711,45380000
07-10-2008,4146.15,4125.00,4164.20,4086.00,27.42M,0.20,20080710,27420000
07-09-2008,4137.90,4044.00,4149.00,4041.00,41.22M,5.38,20080709,41220000
07-08-2008,3926.50,3869.00,3957.00,3841.10,35.78M,-1.36,20080708,35780000
07-07-2008,3980.50,3992.20,4076.90,3958.20,32.70M,0.04,20080707,32700000
07-04-2008,3979.05,3886.00,3994.95,3858.00,38.80M,2.56,20080704,38800000
07-03-2008,3879.60,4003.45,4020.00,3815.00,49.60M,-4.54,20080703,49600000
07-02-2008,4064.25,3835.30,4079.00,3818.10,50.37M,6.05,20080702,50370000
07-01-2008,3832.55,3977.00,4037.70,3810.00,39.81M,-3.53,20080701,39810000
06-30-2008,3972.75,4078.80,4108.90,3959.00,29.40M,-2.59,20080630,29400000
06-27-2008,4078.55,4136.35,4178.50,4060.00,39.28M,-5.50,20080627,39280000
06-26-2008,4315.85,4261.00,4318.30,4225.25,32.32M,1.67,20080626,32320000
06-25-2008,4245.00,4105.00,4262.00,4093.65,42.78M,1.75,20080625,42780000
06-24-2008,4171.95,4281.00,4310.10,4130.00,38.79M,-2.24,20080624,38790000
06-23-2008,4267.65,4325.00,4390.50,4224.00,42.48M,-1.56,20080623,42480000
06-20-2008,4335.30,4512.00,4516.90,4316.00,38.14M,-3.39,20080620,38140000
06-19-2008,4487.50,4511.25,4524.00,4465.55,26.61M,-1.69,20080619,26610000
06-18-2008,4564.85,4651.00,4658.00,4556.00,29.53M,-1.51,20080618,29530000
06-17-2008,4634.70,4571.00,4647.50,4553.10,26.44M,1.39,20080617,26440000
06-16-2008,4571.30,4555.30,4610.00,4548.05,27.39M,1.93,20080616,27390000
06-13-2008,4484.80,4499.00,4519.00,4456.05,29.75M,-0.72,20080613,29750000
06-12-2008,4517.30,4385.20,4536.80,4375.05,38.48M,0.46,20080612,38480000
06-11-2008,4496.40,4475.00,4550.00,4452.65,31.89M,1.25,20080611,31890000
06-10-2008,4440.95,4437.80,4474.00,4332.20,41.92M,-0.57,20080610,41920000
06-09-2008,4466.60,4480.00,4540.00,4397.15,42.07M,-3.07,20080609,42070000
06-06-2008,4608.20,4708.70,4709.95,4591.05,30.14M,-1.52,20080606,30140000
06-05-2008,4679.10,4580.50,4695.70,4525.00,38.20M,2.42,20080605,38200000
06-04-2008,4568.75,4701.20,4727.90,4550.00,35.83M,-2.94,20080604,35830000
06-03-2008,4707.10,4664.00,4716.80,4626.10,27.69M,-0.32,20080603,27690000
06-02-2008,4722.30,4878.00,4896.50,4693.00,25.01M,-2.64,20080602,25010000
05-30-2008,4850.10,4879.00,4923.00,4827.25,25.01M,0.31,20080530,25010000
05-29-2008,4835.30,4952.20,4958.80,4825.10,18.75M,-1.94,20080529,18750000
05-28-2008,4931.00,4854.70,4940.00,4830.25,25.79M,1.83,20080528,25790000
05-27-2008,4842.35,4900.00,4925.00,4828.10,22.05M,-0.67,20080527,22050000
05-26-2008,4874.80,4916.65,4916.65,4860.00,22.72M,-1.36,20080526,22720000
05-23-2008,4941.80,5015.25,5047.00,4932.20,23.34M,-1.52,20080523,23340000
05-22-2008,5017.90,5064.00,5068.80,5000.10,27.76M,-2.13,20080522,27760000
05-21-2008,5127.05,5036.40,5146.20,5036.40,20.46M,0.54,20080521,20460000
05-20-2008,5099.55,5111.70,5132.90,5065.10,19.74M,-1.02,20080520,19740000
05-16-2008,5152.30,5142.10,5168.10,5100.00,21.89M,0.77,20080516,21890000
05-15-2008,5112.80,5035.00,5122.25,5035.00,23.13M,1.90,20080515,23130000
05-14-2008,5017.70,4944.50,5038.90,4932.50,21.47M,1.03,20080514,21470000
05-13-2008,4966.45,5039.95,5080.00,4951.00,25.12M,-1.11,20080513,25120000
05-12-2008,5022.00,4985.00,5037.00,4923.00,26.75M,0.65,20080512,26750000
05-09-2008,4989.70,5052.00,5100.00,4970.10,21.47M,-2.03,20080509,21470000
05-08-2008,5093.10,5109.90,5118.00,5072.40,16.93M,-1.13,20080508,16930000
05-07-2008,5151.30,5141.00,5175.00,5110.25,19.84M,-0.23,20080507,19840000
05-06-2008,5162.95,5202.50,5210.00,5132.30,18.62M,-0.72,20080506,18620000
05-05-2008,5200.25,5250.00,5271.85,5188.15,17.26M,-0.88,20080505,17260000
05-02-2008,5246.50,5249.00,5267.00,5211.20,19.48M,1.11,20080502,19480000
04-30-2008,5188.80,5224.50,5246.70,5178.00,16.13M,-0.57,20080430,16130000
04-29-2008,5218.45,5125.50,5237.90,5090.25,24.04M,2.21,20080429,24040000
04-28-2008,5105.65,5141.00,5150.00,5084.10,13.92M,-0.39,20080428,13920000
04-25-2008,5125.75,5021.90,5133.00,5021.90,21.80M,2.52,20080425,21800000
04-24-2008,4999.85,5064.90,5064.90,4991.10,12.85M,-0.62,20080424,12850000
04-23-2008,5031.10,5079.80,5084.00,5005.50,18.69M,-0.25,20080423,18690000
04-22-2008,5043.65,5015.00,5074.00,5003.15,21.69M,0.00,20080422,21690000
04-21-2008,5043.45,5004.00,5052.90,5004.00,16.57M,1.67,20080421,16570000
04-17-2008,4960.55,4952.00,4985.00,4920.00,24.10M,1.53,20080417,24100000
04-16-2008,4886.00,4905.05,4948.00,4875.00,23.24M,-0.23,20080416,23240000
04-15-2008,4897.15,4694.40,4937.00,4675.00,33.79M,2.63,20080415,33790000
04-11-2008,4771.85,4759.75,4825.00,4726.70,35.40M,1.05,20080411,35400000
04-10-2008,4722.30,4736.00,4795.00,4710.00,25.74M,-0.38,20080410,25740000
04-09-2008,4740.30,4687.00,4756.80,4658.25,25.11M,0.97,20080409,25110000
04-08-2008,4694.85,4751.20,4770.05,4663.15,27.15M,-1.46,20080408,27150000
04-07-2008,4764.40,4684.00,4813.90,4656.25,27.11M,2.40,20080407,27110000
04-04-2008,4652.70,4796.50,4809.00,4631.35,29.79M,-2.76,20080404,29790000
04-03-2008,4784.85,4779.00,4850.00,4745.55,28.48M,0.57,20080403,28480000
04-02-2008,4757.65,4931.00,4964.70,4741.15,32.16M,-0.32,20080402,32160000
04-01-2008,4772.95,4766.10,4820.00,4621.10,35.28M,0.86,20080401,35280000
03-31-2008,4732.30,4902.10,4924.00,4703.60,45.24M,-4.80,20080331,45240000
03-28-2008,4970.65,4885.00,4999.90,4806.00,46.04M,2.91,20080328,46040000
03-27-2008,4830.25,4835.00,4862.00,4785.65,26.75M,-0.22,20080327,26750000
03-26-2008,4841.10,4904.00,4922.00,4815.00,32.74M,-0.90,20080326,32740000
03-25-2008,4884.90,4749.35,4905.15,4732.00,44.78M,5.48,20080325,44780000
03-24-2008,4631.20,4613.10,4662.50,4557.10,33.05M,1.28,20080324,33050000
03-19-2008,4572.70,4694.00,4734.00,4551.00,38.59M,0.52,20080319,38590000
03-18-2008,4548.85,4481.10,4635.00,4481.10,42.75M,1.11,20080318,42750000
03-17-2008,4499.05,4582.00,4595.80,4476.00,37.14M,-5.22,20080317,37140000
03-14-2008,4746.95,4566.00,4759.00,4566.00,35.02M,3.26,20080314,35020000
03-13-2008,4597.30,4725.00,4738.95,4555.25,39.61M,-5.57,20080313,39610000
03-12-2008,4868.45,4985.55,4997.00,4855.00,36.27M,0.25,20080312,36270000
03-11-2008,4856.55,4700.00,4872.00,4700.00,29.88M,1.51,20080311,29880000
03-10-2008,4784.30,4651.25,4798.00,4596.30,38.42M,1.23,20080310,38420000
03-07-2008,4726.25,4772.00,4798.00,4638.00,35.18M,-3.63,20080307,35180000
03-05-2008,4904.10,4836.35,4921.00,4825.20,27.98M,1.43,20080305,27980000
03-04-2008,4834.75,4923.90,4934.00,4792.20,35.30M,-1.21,20080304,35300000
03-03-2008,4894.20,5012.00,5054.80,4877.75,31.20M,-5.54,20080303,31200000
02-29-2008,5181.10,5225.10,5241.00,5052.00,41.51M,-1.97,20080229,41510000
02-28-2008,5285.10,5251.30,5298.70,5228.30,21.11M,0.53,20080228,21110000
02-27-2008,5257.00,5350.00,5450.00,5235.75,30.57M,-0.35,20080227,30570000
02-26-2008,5275.20,5239.40,5292.50,5215.00,28.50M,1.26,20080226,28500000
02-25-2008,5209.60,5130.25,5221.60,5041.05,28.59M,2.28,20080225,28590000
02-22-2008,5093.60,5137.70,5137.70,5075.00,22.89M,-1.71,20080222,22890000
02-21-2008,5182.10,5205.00,5224.00,5081.00,29.01M,1.13,20080221,29010000
02-20-2008,5124.00,5218.00,5218.00,5075.00,30.76M,-2.61,20080220,30760000
02-19-2008,5261.10,5342.40,5367.50,5245.00,20.92M,-0.22,20080219,20920000
02-18-2008,5272.45,5306.55,5313.40,5201.20,20.51M,-0.36,20080218,20510000
02-15-2008,5291.25,5144.80,5316.00,5119.00,28.34M,2.01,20080215,28340000
02-14-2008,5186.85,5055.00,5204.70,5055.00,25.57M,5.66,20080214,25570000
02-13-2008,4908.90,4853.00,4964.00,4824.00,31.07M,2.37,20080213,31070000
02-12-2008,4795.35,4848.00,4928.00,4772.65,29.86M,-0.32,20080212,29860000
02-11-2008,4810.55,5026.00,5054.90,4746.35,34.02M,-5.49,20080211,34020000
02-08-2008,5090.15,5124.00,5160.00,5003.60,30.16M,-0.19,20080208,30160000
02-07-2008,5100.00,5278.00,5326.90,5083.00,26.88M,-3.71,20080207,26880000
02-06-2008,5296.75,5255.00,5344.80,5233.05,30.92M,-3.36,20080206,30920000
02-05-2008,5480.95,5432.00,5509.90,5422.00,18.06M,0.48,20080205,18060000
02-04-2008,5454.90,5419.00,5553.90,5368.55,29.80M,2.52,20080204,29800000
02-01-2008,5320.80,5121.85,5347.70,5060.00,28.36M,3.57,20080201,28360000
01-31-2008,5137.45,5248.70,5253.60,5072.00,24.91M,-0.37,20080131,24910000
01-30-2008,5156.75,5152.50,5268.50,5128.00,24.33M,-2.30,20080130,24330000
01-29-2008,5278.15,5340.00,5393.00,5216.00,27.29M,0.15,20080129,27290000
01-28-2008,5270.05,5412.25,5412.25,5045.00,23.38M,-2.22,20080128,23380000
01-25-2008,5389.90,5329.00,5406.90,5150.00,23.36M,7.68,20080125,23360000
01-24-2008,5005.25,5272.00,5359.00,4957.75,27.89M,-3.13,20080124,27890000
01-23-2008,5166.90,5080.00,5337.00,4930.00,27.17M,5.56,20080123,27170000
01-22-2008,4894.60,4925.00,4997.50,4420.00,35.56M,-5.83,20080122,35560000
01-21-2008,5197.85,5691.00,5691.00,4916.00,54.16M,-9.29,20080121,54160000
01-18-2008,5730.35,5862.00,5927.75,5700.00,42.29M,-3.40,20080118,42290000
01-17-2008,5931.75,5931.00,6045.00,5887.00,33.99M,-0.27,20080117,33990000
01-16-2008,5947.65,5984.80,5993.80,5831.60,45.65M,-2.04,20080116,45650000
01-15-2008,6071.40,6240.00,6245.00,6054.55,32.60M,-2.46,20080115,32600000
01-14-2008,6224.75,6205.35,6242.40,6171.25,20.52M,0.34,20080114,20520000
01-11-2008,6203.60,6150.35,6225.00,6115.10,34.42M,0.70,20080111,34420000
01-10-2008,6160.60,6279.00,6321.65,6141.10,32.88M,-1.66,20080110,32880000
01-09-2008,6264.40,6263.10,6336.00,6226.10,27.38M,-0.13,20080109,27380000
01-08-2008,6272.80,6307.80,6331.90,6214.25,30.07M,-0.25,20080108,30070000
01-07-2008,6288.25,6170.00,6296.00,6170.00,22.36M,0.38,20080107,22360000
01-04-2008,6264.15,6205.00,6292.75,6203.10,18.15M,1.39,20080104,18150000
01-03-2008,6178.20,6185.65,6227.00,6155.00,23.52M,-0.67,20080103,23520000
01-02-2008,6220.10,6149.10,6236.00,6060.00,31.51M,1.03,20080102,31510000
01-01-2008,6156.40,6150.00,6179.95,6121.00,16.47M,-0.11,20080101,16470000
12-31-2007,6162.95,6147.00,6178.95,6123.00,15.63M,0.73,20071231,15630000
12-28-2007,6118.30,6080.00,6127.00,6047.10,18.32M,0.61,20071228,18320000
12-27-2007,6081.50,6099.00,6107.90,6066.60,13.55M,-0.03,20071227,13550000
12-26-2007,6083.20,6018.00,6101.90,6009.00,17.80M,1.27,20071226,17800000
12-24-2007,6007.15,5875.00,6019.95,5870.00,22.64M,3.76,20071224,22640000
12-20-2007,5789.55,5811.00,5830.95,5765.05,25.22M,0.19,20071220,25220000
12-19-2007,5778.35,5822.00,5851.70,5686.20,31.03M,-0.01,20071219,31030000
12-18-2007,5778.95,5789.00,5854.90,5720.00,33.56M,-0.01,20071218,33560000
12-17-2007,5779.80,6020.00,6027.50,5745.00,33.51M,-4.81,20071217,33510000
12-14-2007,6071.80,6110.00,6110.00,6018.00,25.49M,0.09,20071214,25490000
12-13-2007,6066.60,6180.00,6181.90,6052.00,26.85M,-1.98,20071213,26850000
12-12-2007,6189.05,6050.00,6201.65,6022.00,26.13M,1.34,20071212,26130000
12-11-2007,6107.30,6024.00,6124.00,5985.00,21.16M,2.24,20071211,21160000
12-10-2007,5973.35,6003.00,6003.00,5926.10,15.35M,-0.26,20071210,15350000
12-07-2007,5989.10,6031.00,6031.00,5901.10,22.43M,0.32,20071207,22430000
12-06-2007,5969.85,5980.45,6049.00,5941.05,20.20M,-0.12,20071206,20200000
12-05-2007,5977.15,5881.10,5984.00,5881.10,14.97M,1.70,20071205,14970000
12-04-2007,5877.35,5886.00,5916.00,5858.00,14.05M,0.02,20071204,14050000
12-03-2007,5876.45,5825.35,5894.00,5816.00,12.12M,1.26,20071203,12120000
11-30-2007,5803.50,5701.05,5825.00,5682.55,22.10M,3.00,20071130,22100000
11-29-2007,5634.60,5730.00,5751.00,5631.10,19.92M,-0.01,20071129,19920000
11-28-2007,5635.20,5756.60,5757.40,5611.30,24.39M,-1.67,20071128,24390000
11-27-2007,5730.80,5725.00,5743.00,5670.30,23.62M,-0.45,20071127,23620000
11-26-2007,5756.60,5705.00,5792.00,5702.00,24.35M,2.44,20071126,24350000
11-23-2007,5619.75,5610.05,5645.00,5508.30,29.43M,1.51,20071123,29430000
11-22-2007,5536.20,5568.00,5612.00,5395.05,36.31M,-0.08,20071122,36310000
11-21-2007,5540.70,5749.00,5749.00,5511.00,34.77M,-4.21,20071121,34770000
11-20-2007,5784.45,5865.80,5937.90,5755.00,32.03M,-2.37,20071120,32030000
11-19-2007,5925.05,5919.70,5987.20,5915.00,14.51M,0.19,20071119,14510000
11-16-2007,5913.55,5852.00,5963.70,5816.25,20.19M,-0.04,20071116,20190000
11-15-2007,5915.90,5945.00,5977.80,5901.10,18.08M,-0.73,20071115,18080000
11-14-2007,5959.40,5861.35,5975.95,5811.10,25.47M,4.40,20071114,25470000
11-13-2007,5708.50,5602.00,5788.00,5580.15,29.65M,1.11,20071113,29650000
11-12-2007,5646.00,5499.00,5666.00,5460.00,26.59M,0.31,20071112,26590000
11-09-2007,5628.40,5725.00,5725.00,5585.00,6.21M,-1.42,20071109,6210000
11-08-2007,5709.20,5669.85,5736.00,5645.00,21.74M,-1.27,20071108,21740000
11-07-2007,5782.40,5885.00,5885.90,5752.35,27.16M,-0.34,20071107,27160000
11-06-2007,5802.25,5884.00,5967.00,5771.60,28.27M,-0.73,20071106,28270000
11-05-2007,5844.90,5890.25,5939.90,5810.05,24.21M,-1.86,20071105,24210000
11-02-2007,5955.70,5724.70,5975.00,5705.10,29.57M,2.10,20071102,29570000
11-01-2007,5833.45,5990.00,6004.90,5800.00,33.38M,-1.25,20071101,33380000
10-31-2007,5907.35,5879.00,5962.80,5870.00,23.55M,0.40,20071031,23550000
10-30-2007,5884.05,5931.85,5990.00,5835.45,31.68M,-0.66,20071030,31680000
10-29-2007,5923.00,5800.00,5937.00,5786.00,22.02M,3.69,20071029,22020000
10-26-2007,5712.45,5584.25,5729.00,5493.55,32.29M,2.58,20071026,32290000
10-25-2007,5568.95,5475.00,5596.50,5467.10,22.64M,1.66,20071025,22640000
10-24-2007,5478.00,5524.70,5570.00,5400.25,36.25M,-0.20,20071024,36250000
10-23-2007,5489.10,5265.00,5504.00,5265.00,37.53M,6.07,20071023,37530000
10-22-2007,5174.90,5075.25,5247.00,5072.00,34.61M,-0.35,20071022,34610000
10-19-2007,5192.95,5300.00,5325.00,5092.65,47.69M,-2.37,20071019,47690000
10-18-2007,5318.95,5561.20,5747.00,5191.00,55.63M,-4.36,20071018,55630000
10-17-2007,5561.20,5389.80,5622.00,5203.10,56.27M,-1.97,20071017,56270000
10-16-2007,5673.15,5688.90,5714.00,5584.00,38.64M,-0.28,20071016,38640000
10-15-2007,5689.00,5668.00,5708.70,5460.00,33.31M,4.56,20071015,33310000
10-12-2007,5440.90,5560.00,5560.00,5416.90,40.10M,-1.88,20071012,40100000
10-11-2007,5545.05,5455.00,5559.00,5426.00,28.13M,1.77,20071011,28130000
10-10-2007,5448.75,5380.00,5464.60,5365.00,32.69M,2.10,20071010,32690000
10-09-2007,5336.50,5046.00,5358.00,5019.00,42.00M,5.09,20071009,42000000
10-08-2007,5078.20,5189.85,5304.00,5026.00,44.53M,-2.20,20071008,44530000
10-05-2007,5192.20,5230.00,5257.95,5165.00,28.86M,-0.41,20071005,28860000
10-04-2007,5213.80,5191.30,5225.00,5126.00,30.07M,0.16,20071004,30070000
10-03-2007,5205.60,5109.00,5267.80,5027.30,48.99M,2.69,20071003,48990000
10-01-2007,5069.05,5060.00,5099.45,5011.00,18.71M,0.62,20071001,18710000
09-28-2007,5037.60,5018.05,5055.00,5002.00,20.38M,0.74,20070928,20380000
09-27-2007,5000.55,4992.35,5012.00,4977.00,19.79M,0.86,20070927,19790000
09-26-2007,4958.00,4940.00,4994.45,4940.00,24.25M,0.28,20070926,24250000
09-25-2007,4943.95,4931.55,4960.00,4885.00,27.90M,0.08,20070925,27900000
09-24-2007,4940.00,4895.00,4947.00,4862.10,24.74M,1.80,20070924,24740000
09-21-2007,4852.60,4745.00,4871.70,4735.00,25.95M,2.22,20070921,25950000
09-20-2007,4747.25,4760.05,4760.05,4721.50,18.32M,0.10,20070920,18320000
09-19-2007,4742.70,4641.00,4749.00,4640.00,30.90M,4.24,20070919,30900000
09-18-2007,4549.80,4486.20,4557.50,4479.00,24.98M,1.40,20070918,24980000
09-17-2007,4487.15,4523.15,4544.00,4481.10,20.47M,-0.56,20070917,20470000
09-14-2007,4512.45,4553.30,4578.70,4503.00,25.62M,-0.33,20070914,25620000
09-13-2007,4527.35,4496.90,4539.45,4485.30,20.79M,0.93,20070913,20790000
